"","id.x","xcoord","ycoord","NM_MU","IVS_2000","IVS_INF_00","IVS_CPH_00","IVS_REN_00","IVS_2010","IVS_INF_10","IVS_CPH_10","IVS_REN_10","MASC","FEM","POP","DOM_OCU","Dens_Dom","Dens_hab","ocup_2000","ocup_2010","ocup_2018","Pop_Urbana","Pop_Rural","Pop_Total","Area","VTN_MED","URB_RURAL"
"116","F1411",-36.0652844983668,-8.0077372651707,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,28,32,60,16,0,0.001496964995752,1,0,0,34125,1429,35554,346,5105.25,1
"117","F1412",-36.0651998943535,-8.00775728079932,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,28,32,60,16,0,0.001496964995752,1,0,0,34125,1429,35554,346,5105.25,1
"118","F1413",-36.0650884727283,-8.00777538426764,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,28,32,60,16,0,0.001496964995752,1,0,0,34125,1429,35554,346,5105.25,1
"119","F1414",-36.0649227937788,-8.00780773883822,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,28,32,60,16,0,0.001496964995752,1,0,0,34125,1429,35554,346,5105.25,1
"120","F1415",-36.0647439121353,-8.00783014573721,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,28,32,60,16,0,0.001496964995752,1,0,0,34125,1429,35554,346,5105.25,1
"121","F1416",-36.0644738761536,-8.00787329036791,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,28,32,60,16,0,0.001496964995752,1,0,0,34125,1429,35554,346,5105.25,1
"122","F1417",-36.0641684265513,-8.00791328385715,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,28,32,60,16,0,0.001496964995752,1,0,0,34125,1429,35554,346,5105.25,1
"123","F1418",-36.0640303035804,-8.00793174598241,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,28,32,60,16,0,0.001496964995752,1,0,0,34125,1429,35554,346,5105.25,1
"124","F1419",-36.063958962593,-8.00794131086069,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,28,32,60,16,0,0.001496964995752,1,0,0,34125,1429,35554,346,5105.25,1
"125","F1420",-36.0639086723356,-8.00794812120622,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,28,32,60,16,0,0.001496964995752,1,0,0,34125,1429,35554,346,5105.25,1
"126","F1410",-36.0653838937815,-8.0077271577347,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,28,32,60,16,0,0.001496964995752,1,0,0,34125,1429,35554,346,5105.25,1
"127","F1421",-36.0637910559847,-8.00796387453494,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,64,65,129,35,0.001,0.00321848597415,1,0,0,34125,1429,35554,346,5105.25,1
"128","F1422",-36.0635048016958,-8.00799669616725,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,64,65,129,35,0.001,0.00321848597415,1,0,0,34125,1429,35554,346,5105.25,1
"129","F1424",-36.0633378106166,-8.00802240097827,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,64,65,129,35,0.001,0.00321848597415,1,0,0,34125,1429,35554,346,5105.25,1
"130","F1425",-36.0632031137368,-8.00804273015284,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,64,65,129,35,0.001,0.00321848597415,1,0,0,34125,1429,35554,346,5105.25,1
"131","F1426",-36.0630241087991,-8.00806474012942,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,64,65,129,35,0.001,0.00321848597415,1,0,0,34125,1429,35554,346,5105.25,1
"132","F1427",-36.0629043261488,-8.0080786302822,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,64,65,129,35,0.001,0.00321848597415,1,0,0,34125,1429,35554,346,5105.25,1
"133","F1428",-36.0628561790239,-8.00808611524196,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,64,65,129,35,0.001,0.00321848597415,1,0,0,34125,1429,35554,346,5105.25,1
"134","F1429",-36.0628096890409,-8.0080931648173,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,64,65,129,35,0.001,0.00321848597415,1,0,0,34125,1429,35554,346,5105.25,1
"135","F1430",-36.0627605640241,-8.00810052083729,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,64,65,129,35,0.001,0.00321848597415,1,0,0,34125,1429,35554,346,5105.25,1
"136","F1431",-36.062715549088,-8.00810725116804,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,64,65,129,35,0.001,0.00321848597415,1,0,0,34125,1429,35554,346,5105.25,1
"137","F1432",-36.0626658785633,-8.00811484720793,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,64,65,129,35,0.001,0.00321848597415,1,0,0,34125,1429,35554,346,5105.25,1
"138","F1433",-36.0626201582147,-8.00812263069182,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,64,65,129,35,0.001,0.00321848597415,1,0,0,34125,1429,35554,346,5105.25,1
"139","F1434",-36.0625865195767,-8.00812780690689,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,64,65,129,35,0.001,0.00321848597415,1,0,0,34125,1429,35554,346,5105.25,1
"140","F1435",-36.0624192833836,-8.00815260296348,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,64,65,129,35,0.001,0.00321848597415,1,0,0,34125,1429,35554,346,5105.25,1
"141","F1169",-36.0603317723574,-8.00761755091857,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,115,132,247,70,0.002,0.006162549160701,1,0,0,34125,1429,35554,346,5105.25,1
"142","F1170",-36.0604523099314,-8.00764759252296,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,115,132,247,70,0.002,0.006162549160701,1,0,0,34125,1429,35554,346,5105.25,1
"143","F1171",-36.0605820994776,-8.0075000238061,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,115,132,247,70,0.002,0.006162549160701,1,0,0,34125,1429,35554,346,5105.25,1
"144","F1437",-36.0616011954561,-8.00820062844604,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,115,132,247,70,0.002,0.006162549160701,1,0,0,34125,1429,35554,346,5105.25,1
"145","F1140",-36.0583211548466,-8.00847473542133,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"146","F1141",-36.0583633193174,-8.00846213432394,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"147","F1142",-36.058406328476,-8.00843614630343,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"148","F1143",-36.0584425717582,-8.00839414955689,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"149","F1144",-36.0584761116342,-8.00837010135107,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"150","F1145",-36.0585177217902,-8.00834465965566,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"151","F1146",-36.0585522049794,-8.00831351253614,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"152","F1147",-36.0585939400334,-8.00828397167349,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"153","F1149",-36.0586484755875,-8.00824330511689,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"154","F1150",-36.0587164839141,-8.00820034541091,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"155","F1151",-36.0588209797665,-8.00814386276779,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"156","F1152",-36.0590673959394,-8.00799718679539,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"157","F1153",-36.0592496063591,-8.00790170063045,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"158","F1154",-36.0592935105961,-8.00789078857314,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"159","F1155",-36.0593340096715,-8.0078777365106,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"160","F1156",-36.059378283307,-8.00786597910374,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"161","F1157",-36.0594196589927,-8.00785550568805,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"162","F1159",-36.0594584638587,-8.00784586312805,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"163","F1159",-36.0594971250516,-8.00783603434136,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"164","F1160",-36.0595351284253,-8.00782630926654,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"165","F1161",-36.0595764003651,-8.00781749751675,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"166","F1162",-36.0596198060879,-8.00780822580796,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"167","F1163",-36.0596612467449,-8.00779252008183,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"168","F1164",-36.0597092638491,-8.00777103536024,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"169","F1166",-36.0597889514643,-8.00779318383563,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"170","F1485",-36.059349909599,-8.00852147511721,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"171","F1486",-36.0593063724615,-8.00854916966233,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"172","F1487",-36.0592585621852,-8.00857555533037,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"173","F1488",-36.0592166525279,-8.00859876713645,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"174","F1489",-36.0591886939553,-8.00861527530034,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"175","F1490",-36.0591654311296,-8.00862969003088,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"176","F1491",-36.0591348099229,-8.00864756839254,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"177","F1492",-36.0590930311111,-8.00867199606201,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"178","F1493",-36.0590217113328,-8.0087149801718,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"179","F1494",-36.0589524072838,-8.00875899286487,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"180","F1495",-36.0588935104118,-8.00879261610696,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"181","F1496",-36.0588183788985,-8.00885568054143,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"182","F1484",-36.0594308118092,-8.00851414912836,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"183","F1483",-36.0594757956856,-8.00850694764855,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,170,178,348,100,0.002,0.00868248595684,1,0,0,34125,1429,35554,346,5105.25,1
"184","F1136",-36.0579317634047,-8.00885327791216,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,266,270,536,161,0.004,0.01337307094154,1,0,0,34125,1429,35554,346,5105.25,1
"185","F1137",-36.0581034139401,-8.00869844423091,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,266,270,536,161,0.004,0.01337307094154,1,0,0,34125,1429,35554,346,5105.25,1
"186","F1138",-36.0581522057948,-8.00872855015109,"TORITAMA",0.428,0.069,0.748,0.466,0.362,0.112,0.595,0.379,266,270,536,161,0.004,0.01337307094154,1,0,0,34125,1429,35554,346,5105.25,1
"187","F1006",-36.0521518371619,-8.01725752704591,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,3,3,6,1,0,0.00014969971292,1,0,0,279589,35323,314912,9281,5105.25,1
"188","F1639",-36.0528937373272,-8.01586858269232,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,3,3,6,1,0,0.00014969971292,1,0,0,279589,35323,314912,9281,5105.25,1
"189","F1654",-36.0527392107456,-8.01675762812139,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,3,3,6,1,0,0.00014969971292,1,0,0,279589,35323,314912,9281,5105.25,1
"190","F1655",-36.0527057740128,-8.01675686685257,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,3,3,6,1,0,0.00014969971292,1,0,0,279589,35323,314912,9281,5105.25,1
"191","F1658",-36.0527423638385,-8.01627380676236,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,3,3,6,1,0,0.00014969971292,1,0,0,279589,35323,314912,9281,5105.25,1
"192","F1657",-36.0527131434198,-8.01622412095441,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,3,3,6,1,0,0.00014969971292,1,0,0,279589,35323,314912,9281,5105.25,1
"193","F1664",-36.0527354535343,-8.01646827691272,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,3,3,6,1,0,0.00014969971292,1,0,0,279589,35323,314912,9281,5105.25,1
"194","F1664",-36.0527307357599,-8.01651843273027,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,3,3,6,1,0,0.00014969971292,1,0,0,279589,35323,314912,9281,5105.25,1
"195","F1665",-36.052705344749,-8.01649829516256,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,3,3,6,1,0,0.00014969971292,1,0,0,279589,35323,314912,9281,5105.25,1
"196","F1636",-36.0529310123252,-8.01578753833511,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,3,3,6,1,0,0.00014969971292,1,0,0,279589,35323,314912,9281,5105.25,1
"197","F1637",-36.0528842721354,-8.0157988144746,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,3,3,6,1,0,0.00014969971292,1,0,0,279589,35323,314912,9281,5105.25,1
"198","F1640",-36.0528023211581,-8.01589864981826,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,3,3,6,1,0,0.00014969971292,1,0,0,279589,35323,314912,9281,5105.25,1
"199","F1642",-36.0528166727129,-8.01602302196864,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,3,3,6,1,0,0.00014969971292,1,0,0,279589,35323,314912,9281,5105.25,1
"200","F1644",-36.0527914489766,-8.01609210150935,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,3,3,6,1,0,0.00014969971292,1,0,0,279589,35323,314912,9281,5105.25,1
"201","F1031",-36.0543816699275,-8.01433441410958,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,25,30,55,12,0,0.001372242453496,1,0,0,279589,35323,314912,9281,5105.25,1
"202","F1570",-36.0548663202314,-8.01469178583612,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,25,30,55,12,0,0.001372242453496,1,0,0,279589,35323,314912,9281,5105.25,1
"203","F1569",-36.0548568855447,-8.01464813384783,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,25,30,55,12,0,0.001372242453496,1,0,0,279589,35323,314912,9281,5105.25,1
"204","F1571",-36.0548197200925,-8.0147293078624,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,25,30,55,12,0,0.001372242453496,1,0,0,279589,35323,314912,9281,5105.25,1
"205","F1591",-36.0543393267217,-8.014824294446,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,25,30,55,12,0,0.001372242453496,1,0,0,279589,35323,314912,9281,5105.25,1
"206","F1630",-36.0531391517021,-8.0154799939467,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,61,57,118,36,0.001,0.002944094022325,1,0,0,279589,35323,314912,9281,5105.25,1
"207","F1631",-36.0531277790463,-8.0155028051472,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,61,57,118,36,0.001,0.002944094022325,1,0,0,279589,35323,314912,9281,5105.25,1
"208","F1632",-36.0531175591366,-8.01554581863583,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,61,57,118,36,0.001,0.002944094022325,1,0,0,279589,35323,314912,9281,5105.25,1
"209","F1626",-36.0531405594467,-8.01544502733145,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,61,57,118,36,0.001,0.002944094022325,1,0,0,279589,35323,314912,9281,5105.25,1
"210","F1634",-36.0530306949332,-8.01560733635189,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,61,57,118,36,0.001,0.002944094022325,1,0,0,279589,35323,314912,9281,5105.25,1
"211","F951",-35.9904746187961,-8.30896949245522,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,8,8,16,4,0,0.000399245790003,1,1,1,279589,35323,314912,9281,5105.25,1
"212","F952",-35.9905147320068,-8.30914764210071,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,8,8,16,4,0,0.000399245790003,1,1,1,279589,35323,314912,9281,5105.25,1
"213","F953",-35.9905635158049,-8.30934706620056,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,8,8,16,4,0,0.000399245790003,1,1,1,279589,35323,314912,9281,5105.25,1
"214","F954",-35.9905949480679,-8.3094817679354,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,8,8,16,4,0,0.000399245790003,1,1,1,279589,35323,314912,9281,5105.25,1
"215","F955",-35.9906108585471,-8.30958019681622,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,8,8,16,4,0,0.000399245790003,1,1,1,279589,35323,314912,9281,5105.25,1
"216","F956",-35.9906294027525,-8.30965594515695,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,8,8,16,4,0,0.000399245790003,1,1,1,279589,35323,314912,9281,5105.25,1
"217","F950",-35.9904510454645,-8.30886020242927,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,0,0,0,0,0,0,1,1,1,279589,35323,314912,9281,5105.25,1
"218","F935",-35.9901522968948,-8.30754699287468,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,2,1,3,1,0,7.4858799736e-05,1,1,1,279589,35323,314912,9281,5105.25,1
"219","F937",-35.9902718742757,-8.30806721854594,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,2,1,3,1,0,7.4858799736e-05,1,1,1,279589,35323,314912,9281,5105.25,1
"220","F938",-35.9902857039426,-8.30812384110928,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,2,1,3,1,0,7.4858799736e-05,1,1,1,279589,35323,314912,9281,5105.25,1
"221","F942",-35.9903514692371,-8.30842171521319,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,2,1,3,1,0,7.4858799736e-05,1,1,1,279589,35323,314912,9281,5105.25,1
"222","F943",-35.9903648599914,-8.30848322270302,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,2,1,3,1,0,7.4858799736e-05,1,1,1,279589,35323,314912,9281,5105.25,1
"223","F944",-35.9903764561081,-8.30853237751567,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,2,1,3,1,0,7.4858799736e-05,1,1,1,279589,35323,314912,9281,5105.25,1
"224","F945",-35.9903855369147,-8.30857259138332,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,2,1,3,1,0,7.4858799736e-05,1,1,1,279589,35323,314912,9281,5105.25,1
"225","F946",-35.9903934632306,-8.30860727418005,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,2,1,3,1,0,7.4858799736e-05,1,1,1,279589,35323,314912,9281,5105.25,1
"226","F947",-35.9904009613542,-8.30864116521893,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,2,1,3,1,0,7.4858799736e-05,1,1,1,279589,35323,314912,9281,5105.25,1
"227","F948",-35.9904118873282,-8.30869051891772,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,2,1,3,1,0,7.4858799736e-05,1,1,1,279589,35323,314912,9281,5105.25,1
"228","F922",-35.9881467195118,-8.29582611153496,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,10,11,21,5,0,0.000524012318018,1,1,0,279589,35323,314912,9281,5105.25,1
"229","F335",-35.9854074871495,-8.29284521223198,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,82,87,169,39,0.001,0.004217079193273,1,1,0,279589,35323,314912,9281,5105.25,1
"230","F336",-35.9853430391308,-8.29269216390722,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,82,87,169,39,0.001,0.004217079193273,1,1,0,279589,35323,314912,9281,5105.25,1
"231","F304",-35.9857712706464,-8.29176294956644,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,44,51,95,26,0.001,0.002370547403301,1,1,0,279589,35323,314912,9281,5105.25,1
"232","F338",-35.9852195030219,-8.29235392848185,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,44,51,95,26,0.001,0.002370547403301,1,1,0,279589,35323,314912,9281,5105.25,1
"233","F343",-35.9849175003478,-8.29149939878518,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,44,51,95,26,0.001,0.002370547403301,1,1,0,279589,35323,314912,9281,5105.25,1
"234","F343",-35.9848604985651,-8.29134168439137,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,44,51,95,26,0.001,0.002370547403301,1,1,0,279589,35323,314912,9281,5105.25,1
"235","F343",-35.9848010554993,-8.29117429971975,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,44,51,95,26,0.001,0.002370547403301,1,1,0,279589,35323,314912,9281,5105.25,1
"236","F297",-35.9850092699527,-8.28960317973846,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,80,97,177,50,0.001,0.004416703127207,1,1,0,279589,35323,314912,9281,5105.25,1
"237","F345",-35.9845268612962,-8.29039803053476,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,80,97,177,50,0.001,0.004416703127207,1,1,0,279589,35323,314912,9281,5105.25,1
"238","F346",-35.9844998110713,-8.29031680182872,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,80,97,177,50,0.001,0.004416703127207,1,1,0,279589,35323,314912,9281,5105.25,1
"239","F347",-35.9844764501693,-8.29025330736263,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,80,97,177,50,0.001,0.004416703127207,1,1,0,279589,35323,314912,9281,5105.25,1
"240","F348",-35.9844589836108,-8.29020912902097,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,80,97,177,50,0.001,0.004416703127207,1,1,0,279589,35323,314912,9281,5105.25,1
"241","F349",-35.9844339530791,-8.29012990885967,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,80,97,177,50,0.001,0.004416703127207,1,1,0,279589,35323,314912,9281,5105.25,1
"242","F350",-35.984390699884,-8.29000658875885,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,80,97,177,50,0.001,0.004416703127207,1,1,0,279589,35323,314912,9281,5105.25,1
