ID_UNICO,MASC,FEM,POP,DOM_OCU,Count_,ocorr_2010,ocorr_2000,ID_UNICO_1,P_AGUA_10,P_ESG_10,P_LIXO_10,RNMPr_10,V1_10G,V3_10G,V4_10G,V5_10G,V7_10G,V8_10G,V21_10G,V22_10G,P_ALFC_10G,P_ALFP_10G,RPC_10G,area,perimeter,Densid
1KME7039N10392,"12","13","25","4","0","1","1",1KME7039N10392,6.77966100000,"0,847458",0.00000000000,526.41666700000,0.00000000000,94.06779700000,4.23728800000,100.00000000000,2.54237300000,35.59322000000,8.47457600000,88.98305100000,54.23728800000,64.85900200000,123.32538000000,1000735.572753906250000,4001.787082813597408,0.000
1KME7039N10401,"8","8","16","3","0","1","1",1KME7039N10401,0.37878788889,"0,19841272222",0.25252527778,29.83651494440,0.01803750000,5.08658011111,0.27056277778,5.30303027778,0.19841272222,1.74963922222,1.46103894444,4.00432900000,2.45310244444,3.54016355556,5.86397305556,1000743.809570312500000,4001.798347205619393,0.000
1KME7039N10402,"9","9","18","4","0","1","1",1KME7039N10402,0.50505051852,"0,2645502963",0.33670037037,39.78201992590,0.02405000000,6.78210681481,0.36075037037,7.07070703704,0.26455029630,2.33285229630,1.94805192593,5.33910533333,3.27080325926,4.72021807407,7.81863074074,1000744.693115234375000,4001.799532436942627,0.000
1KME7039N10403,"30","27","57","13","0","1","1",1KME7039N10403,0.81091618947,"0,20272897895",0.20272897895,69.87665537890,0.00000000000,0.70955163158,0.00000000000,13.48148154740,0.60818707368,4.66276802105,1.11500972632,12.46783624210,8.10916175789,10.06951345260,16.34850045260,1000745.558837890625000,4001.800681554111634,0.000
1KME7039N10404,"46","42","88","20","0","1","1",1KME7039N10404,1.24756336842,"0,31189073684",0.31189073684,107.50254673700,0.00000000000,1.09161789474,0.00000000000,20.74074084210,0.93567242105,7.17348926316,1.71539957895,19.18128652630,12.47563347370,15.49155915790,25.15153915790,1000746.493164062500000,4001.801965856195238,0.000
1KME7039N10405,"9","8","17","4","0","1","1",1KME7039N10405,0.13457657426,"0,11535134653",0.69210803960,13.14362259410,0.00000000000,0.34605401980,0.30760358416,1.28808998020,0.07690089109,0.61520714852,0.34605401980,1.57646831683,1.21118908911,1.34158415842,2.79301980198,1000747.356201171758585,4001.803107685730083,0.000
1KME7039N10406,"9","8","17","4","0","1","1",1KME7039N10406,0.13457657426,"0,11535134653",0.69210803960,13.14362259410,0.00000000000,0.34605401980,0.30760358416,1.28808998020,0.07690089109,0.61520714852,0.34605401980,1.57646831683,1.21118908911,1.34158415842,2.79301980198,1000748.293212890625000,4001.804398388349910,0.000
1KME7039N10407,"9","8","17","4","0","1","1",1KME7039N10407,0.13457657426,"0,11535134653",0.69210803960,13.14362259410,0.00000000000,0.34605401980,0.30760358416,1.28808998020,0.07690089109,0.61520714852,0.34605401980,1.57646831683,1.21118908911,1.34158415842,2.79301980198,1000749.205322265625000,4001.805639390722263,0.000
1KME7039N10408,"9","8","17","3","0","1","1",1KME7039N10408,0.10093243069,"0,086513509901",0.51908102970,9.85771694554,0.00000000000,0.25954051485,0.23070268812,0.96606748515,0.05767566832,0.46140536139,0.25954051485,1.18235123762,0.90839181683,1.00618811881,2.09476485149,1000750.148193359375000,4001.806936360764212,0.000
1KME7039N10409,"6","5","11","2","0","1","1",1KME7039N10409,0.65359478431,"0",0.00000000000,19.56230235290,0.00000000000,3.26797384314,0.54466231372,3.92156862745,0.00000000000,1.63398694118,0.54466231372,3.37690631373,1.74291937255,2.17599235294,3.69775227451,1000751.012207031250000,4001.808077872749436,0.000
